x,T,p,rho,U_0,U_1,U_2
0.503125,1.77924,0.302563,0.425106,0.928842,0,0
0.504375,1.77924,0.302563,0.425106,0.928842,0,0
0.505625,1.77931,0.302585,0.425121,0.928784,0,0
0.506875,1.77931,0.302585,0.425121,0.928784,0,0
0.508125,1.77944,0.302649,0.425178,0.928632,0,0
0.509375,1.77944,0.302649,0.425178,0.928632,0,0
0.510625,1.77959,0.30272,0.425243,0.928467,0,0
0.511875,1.77959,0.30272,0.425243,0.928467,0,0
0.513125,1.77971,0.30278,0.425297,0.928327,0,0
0.514375,1.77971,0.30278,0.425297,0.928327,0,0
0.515625,1.77982,0.302826,0.425337,0.928219,0,0
0.516875,1.77982,0.302826,0.425337,0.928219,0,0
0.518125,1.7799,0.302861,0.425365,0.92814,0,0
0.519375,1.7799,0.302861,0.425365,0.92814,0,0
0.520625,1.77998,0.302887,0.425385,0.928079,0,0
0.521875,1.77998,0.302887,0.425385,0.928079,0,0
0.523125,1.78004,0.302908,0.425398,0.92803,0,0
0.524375,1.78004,0.302908,0.425398,0.92803,0,0
0.525625,1.7801,0.302926,0.425409,0.927988,0,0
0.526875,1.7801,0.302926,0.425409,0.927988,0,0
0.528125,1.78016,0.302942,0.425418,0.92795,0,0
0.529375,1.78016,0.302942,0.425418,0.92795,0,0
0.530625,1.78022,0.302957,0.425425,0.927915,0,0
0.531875,1.78022,0.302957,0.425425,0.927915,0,0
0.533125,1.78028,0.302971,0.425431,0.927883,0,0
0.534375,1.78028,0.302971,0.425431,0.927883,0,0
0.535625,1.78033,0.302984,0.425436,0.927852,0,0
0.536875,1.78033,0.302984,0.425436,0.927852,0,0
0.538125,1.78039,0.302996,0.425439,0.927824,0,0
0.539375,1.78039,0.302996,0.425439,0.927824,0,0
0.540625,1.78044,0.303007,0.425442,0.927798,0,0
0.541875,1.78044,0.303007,0.425442,0.927798,0,0
0.543125,1.7805,0.303018,0.425444,0.927774,0,0
0.544375,1.7805,0.303018,0.425444,0.927774,0,0
0.545625,1.78055,0.303027,0.425444,0.927752,0,0
0.546875,1.78055,0.303027,0.425444,0.927752,0,0
0.548125,1.78061,0.303036,0.425444,0.927731,0,0
0.549375,1.78061,0.303036,0.425444,0.927731,0,0
0.550625,1.78066,0.303045,0.425442,0.927712,0,0
0.551875,1.78066,0.303045,0.425442,0.927712,0,0
0.553125,1.78072,0.303052,0.42544,0.927694,0,0
0.554375,1.78072,0.303052,0.42544,0.927694,0,0
0.555625,1.78077,0.303059,0.425437,0.927678,0,0
0.556875,1.78077,0.303059,0.425437,0.927678,0,0
0.558125,1.78082,0.303066,0.425433,0.927663,0,0
0.559375,1.78082,0.303066,0.425433,0.927663,0,0
0.560625,1.78088,0.303071,0.425428,0.92765,0,0
0.561875,1.78088,0.303071,0.425428,0.92765,0,0
0.563125,1.78093,0.303077,0.425423,0.927637,0,0
0.564375,1.78093,0.303077,0.425423,0.927637,0,0
0.565625,1.78099,0.303082,0.425416,0.927626,0,0
0.566875,1.78099,0.303082,0.425416,0.927626,0,0
0.568125,1.78105,0.303087,0.425409,0.927615,0,0
0.569375,1.78105,0.303087,0.425409,0.927615,0,0
0.570625,1.7811,0.303091,0.425402,0.927606,0,0
0.571875,1.7811,0.303091,0.425402,0.927606,0,0
0.573125,1.78116,0.303095,0.425393,0.927597,0,0
0.574375,1.78116,0.303095,0.425393,0.927597,0,0
0.575625,1.78122,0.303098,0.425384,0.927589,0,0
0.576875,1.78122,0.303098,0.425384,0.927589,0,0
0.578125,1.78128,0.303101,0.425374,0.927582,0,0
0.579375,1.78128,0.303101,0.425374,0.927582,0,0
0.580625,1.78134,0.303104,0.425363,0.927575,0,0
0.581875,1.78134,0.303104,0.425363,0.927575,0,0
0.583125,1.78141,0.303107,0.425352,0.927569,0,0
0.584375,1.78141,0.303107,0.425352,0.927569,0,0
0.585625,1.78147,0.30311,0.42534,0.927564,0,0
0.586875,1.78147,0.30311,0.42534,0.927564,0,0
0.588125,1.78154,0.303112,0.425327,0.927559,0,0
0.589375,1.78154,0.303112,0.425327,0.927559,0,0
0.590625,1.78161,0.303114,0.425314,0.927554,0,0
0.591875,1.78161,0.303114,0.425314,0.927554,0,0
0.593125,1.78168,0.303116,0.4253,0.92755,0,0
0.594375,1.78168,0.303116,0.4253,0.92755,0,0
0.595625,1.78175,0.303118,0.425285,0.927546,0,0
0.596875,1.78175,0.303118,0.425285,0.927546,0,0
0.598125,1.78182,0.30312,0.42527,0.927542,0,0
0.599375,1.78182,0.30312,0.42527,0.927542,0,0
0.600625,1.7819,0.303121,0.425253,0.927539,0,0
0.601875,1.7819,0.303121,0.425253,0.927539,0,0
0.603125,1.78198,0.303123,0.425236,0.927536,0,0
0.604375,1.78198,0.303123,0.425236,0.927536,0,0
0.605625,1.78207,0.303124,0.425218,0.927533,0,0
0.606875,1.78207,0.303124,0.425218,0.927533,0,0
0.608125,1.78215,0.303125,0.4252,0.92753,0,0
0.609375,1.78215,0.303125,0.4252,0.92753,0,0
0.610625,1.78224,0.303126,0.42518,0.927528,0,0
0.611875,1.78224,0.303126,0.42518,0.927528,0,0
0.613125,1.78233,0.303128,0.425159,0.927526,0,0
0.614375,1.78233,0.303128,0.425159,0.927526,0,0
0.615625,1.78243,0.303129,0.425138,0.927524,0,0
0.616875,1.78243,0.303129,0.425138,0.927524,0,0
0.618125,1.78253,0.30313,0.425115,0.927522,0,0
0.619375,1.78253,0.30313,0.425115,0.927522,0,0
0.620625,1.78264,0.30313,0.425091,0.927521,0,0
0.621875,1.78264,0.30313,0.425091,0.927521,0,0
0.623125,1.78275,0.303131,0.425066,0.927519,0,0
0.624375,1.78275,0.303131,0.425066,0.927519,0,0
0.625625,1.78286,0.303132,0.42504,0.927518,0,0
0.626875,1.78286,0.303132,0.42504,0.927518,0,0
0.628125,1.78298,0.303133,0.425012,0.927517,0,0
0.629375,1.78298,0.303133,0.425012,0.927517,0,0
0.630625,1.78311,0.303133,0.424982,0.927516,0,0
0.631875,1.78311,0.303133,0.424982,0.927516,0,0
0.633125,1.78324,0.303134,0.424952,0.927516,0,0
0.634375,1.78324,0.303134,0.424952,0.927516,0,0
0.635625,1.78338,0.303134,0.424919,0.927515,0,0
0.636875,1.78338,0.303134,0.424919,0.927515,0,0
0.638125,1.78353,0.303135,0.424884,0.927515,0,0
0.639375,1.78353,0.303135,0.424884,0.927515,0,0
0.640625,1.78369,0.303135,0.424848,0.927514,0,0
0.641875,1.78369,0.303135,0.424848,0.927514,0,0
0.643125,1.78385,0.303136,0.424809,0.927514,0,0
0.644375,1.78385,0.303136,0.424809,0.927514,0,0
0.645625,1.78403,0.303136,0.424767,0.927514,0,0
0.646875,1.78403,0.303136,0.424767,0.927514,0,0
0.648125,1.78422,0.303137,0.424723,0.927514,0,0
0.649375,1.78422,0.303137,0.424723,0.927514,0,0
0.650625,1.78442,0.303137,0.424676,0.927515,0,0
0.651875,1.78442,0.303137,0.424676,0.927515,0,0
0.653125,1.78464,0.303137,0.424625,0.927515,0,0
0.654375,1.78464,0.303137,0.424625,0.927515,0,0
0.655625,1.78487,0.303138,0.424569,0.927516,0,0
0.656875,1.78487,0.303138,0.424569,0.927516,0,0
0.658125,1.78513,0.303138,0.424509,0.927517,0,0
0.659375,1.78513,0.303138,0.424509,0.927517,0,0
0.660625,1.78541,0.303138,0.424443,0.927519,0,0
0.661875,1.78541,0.303138,0.424443,0.927519,0,0
0.663125,1.78572,0.303139,0.42437,0.927521,0,0
0.664375,1.78572,0.303139,0.42437,0.927521,0,0
0.665625,1.78607,0.303139,0.424286,0.927524,0,0
0.666875,1.78607,0.303139,0.424286,0.927524,0,0
0.668125,1.78648,0.30314,0.424189,0.927528,0,0
0.669375,1.78648,0.30314,0.424189,0.927528,0,0
0.670625,1.78697,0.30314,0.424074,0.927535,0,0
0.671875,1.78697,0.30314,0.424074,0.927535,0,0
0.673125,1.78757,0.303141,0.423933,0.927544,0,0
0.674375,1.78757,0.303141,0.423933,0.927544,0,0
0.675625,1.78832,0.303142,0.423756,0.927556,0,0
0.676875,1.78832,0.303142,0.423756,0.927556,0,0
0.678125,1.78929,0.303143,0.423527,0.927574,0,0
0.679375,1.78929,0.303143,0.423527,0.927574,0,0
0.680625,1.79057,0.303145,0.423228,0.927599,0,0
0.681875,1.79057,0.303145,0.423228,0.927599,0,0
0.683125,1.79226,0.303146,0.422831,0.927631,0,0
0.684375,1.79226,0.303146,0.422831,0.927631,0,0
0.685625,1.79451,0.303148,0.422303,0.927675,0,0
0.686875,1.79451,0.303148,0.422303,0.927675,0,0
0.688125,1.7975,0.30315,0.421604,0.92773,0,0
0.689375,1.7975,0.30315,0.421604,0.92773,0,0
0.690625,1.80144,0.303153,0.420685,0.9278,0,0
0.691875,1.80144,0.303153,0.420685,0.9278,0,0
0.693125,1.8066,0.303156,0.419488,0.927887,0,0
0.694375,1.8066,0.303156,0.419488,0.927887,0,0
0.695625,1.81326,0.303158,0.417951,0.927992,0,0
0.696875,1.81326,0.303158,0.417951,0.927992,0,0
0.698125,1.82175,0.303161,0.416008,0.928115,0,0
0.699375,1.82175,0.303161,0.416008,0.928115,0,0
0.700625,1.83241,0.303164,0.41359,0.928257,0,0
0.701875,1.83241,0.303164,0.41359,0.928257,0,0
0.703125,1.84562,0.303167,0.410633,0.928418,0,0
0.704375,1.84562,0.303167,0.410633,0.928418,0,0
0.705625,1.86176,0.303169,0.407077,0.928597,0,0
0.706875,1.86176,0.303169,0.407077,0.928597,0,0
0.708125,1.88117,0.30317,0.402878,0.928789,0,0
0.709375,1.88117,0.30317,0.402878,0.928789,0,0
0.710625,1.90421,0.303172,0.398006,0.928993,0,0
0.711875,1.90421,0.303172,0.398006,0.928993,0,0
0.713125,1.93115,0.303172,0.392453,0.929203,0,0
0.714375,1.93115,0.303172,0.392453,0.929203,0,0
0.715625,1.96223,0.303171,0.386236,0.929414,0,0
0.716875,1.96223,0.303171,0.386236,0.929414,0,0
0.718125,1.99758,0.30317,0.3794,0.92962,0,0
0.719375,1.99758,0.30317,0.3794,0.92962,0,0
0.720625,2.03721,0.303167,0.372017,0.929814,0,0
0.721875,2.03721,0.303167,0.372017,0.929814,0,0
0.723125,2.08099,0.303164,0.364187,0.929987,0,0
0.724375,2.08099,0.303164,0.364187,0.929987,0,0
0.725625,2.12863,0.30316,0.35603,0.930133,0,0
0.726875,2.12863,0.30316,0.35603,0.930133,0,0
0.728125,2.17967,0.303154,0.347686,0.930244,0,0
0.729375,2.17967,0.303154,0.347686,0.930244,0,0
0.730625,2.23347,0.303149,0.339305,0.930315,0,0
0.731875,2.23347,0.303149,0.339305,0.930315,0,0
0.733125,2.28921,0.303142,0.331037,0.930339,0,0
0.734375,2.28921,0.303142,0.331037,0.930339,0,0
0.735625,2.34594,0.303136,0.323025,0.930315,0,0
0.736875,2.34594,0.303136,0.323025,0.930315,0,0
0.738125,2.40262,0.30313,0.315398,0.930243,0,0
0.739375,2.40262,0.30313,0.315398,0.930243,0,0
0.740625,2.45818,0.303125,0.308265,0.930124,0,0
0.741875,2.45818,0.303125,0.308265,0.930124,0,0
0.743125,2.51158,0.303121,0.301707,0.929965,0,0
0.744375,2.51158,0.303121,0.301707,0.929965,0,0
0.745625,2.56189,0.303118,0.295779,0.929773,0,0
0.746875,2.56189,0.303118,0.295779,0.929773,0,0
0.748125,2.60834,0.303116,0.290509,0.929556,0,0
0.749375,2.60834,0.303116,0.290509,0.929556,0,0
0.750625,2.65039,0.303115,0.285899,0.929326,0,0
0.751875,2.65039,0.303115,0.285899,0.929326,0,0
0.753125,2.6877,0.303115,0.28193,0.929091,0,0
0.754375,2.6877,0.303115,0.28193,0.929091,0,0
0.755625,2.72017,0.303116,0.278566,0.928862,0,0
0.756875,2.72017,0.303116,0.278566,0.928862,0,0
0.758125,2.74789,0.303118,0.275758,0.928644,0,0
0.759375,2.74789,0.303118,0.275758,0.928644,0,0
0.760625,2.77111,0.30312,0.273449,0.928445,0,0
0.761875,2.77111,0.30312,0.273449,0.928445,0,0
0.763125,2.79022,0.303123,0.271579,0.928267,0,0
0.764375,2.79022,0.303123,0.271579,0.928267,0,0
0.765625,2.80567,0.303126,0.270086,0.928112,0,0
0.766875,2.80567,0.303126,0.270086,0.928112,0,0
0.768125,2.81793,0.303128,0.268912,0.92798,0,0
0.769375,2.81793,0.303128,0.268912,0.92798,0,0
0.770625,2.82752,0.30313,0.268003,0.927871,0,0
0.771875,2.82752,0.30313,0.268003,0.927871,0,0
0.773125,2.83487,0.303133,0.26731,0.927782,0,0
0.774375,2.83487,0.303133,0.26731,0.927782,0,0
0.775625,2.84043,0.303134,0.266788,0.92771,0,0
0.776875,2.84043,0.303134,0.266788,0.92771,0,0
0.778125,2.84455,0.303136,0.266403,0.927655,0,0
0.779375,2.84455,0.303136,0.266403,0.927655,0,0
0.780625,2.84756,0.303137,0.266123,0.927612,0,0
0.781875,2.84756,0.303137,0.266123,0.927612,0,0
0.783125,2.84971,0.303138,0.265923,0.92758,0,0
0.784375,2.84971,0.303138,0.265923,0.92758,0,0
0.785625,2.85121,0.303139,0.265783,0.927556,0,0
0.786875,2.85121,0.303139,0.265783,0.927556,0,0
0.788125,2.85225,0.30314,0.265687,0.927539,0,0
0.789375,2.85225,0.30314,0.265687,0.927539,0,0
0.790625,2.85294,0.30314,0.265623,0.927526,0,0
0.791875,2.85294,0.30314,0.265623,0.927526,0,0
0.793125,2.85339,0.30314,0.265582,0.927518,0,0
0.794375,2.85339,0.30314,0.265582,0.927518,0,0
0.795625,2.85366,0.303141,0.265557,0.927512,0,0
0.796875,2.85366,0.303141,0.265557,0.927512,0,0
0.798125,2.85382,0.303141,0.265542,0.927508,0,0
0.799375,2.85382,0.303141,0.265542,0.927508,0,0
0.800625,2.8539,0.303141,0.265534,0.927506,0,0
0.801875,2.8539,0.303141,0.265534,0.927506,0,0
0.803125,2.85394,0.303141,0.265531,0.927504,0,0
0.804375,2.85394,0.303141,0.265531,0.927504,0,0
0.805625,2.85394,0.303141,0.265531,0.927503,0,0
0.806875,2.85394,0.303141,0.265531,0.927503,0,0
0.808125,2.85392,0.303141,0.265533,0.927503,0,0
0.809375,2.85392,0.303141,0.265533,0.927503,0,0
0.810625,2.8539,0.303141,0.265535,0.927503,0,0
0.811875,2.8539,0.303141,0.265535,0.927503,0,0
0.813125,2.85387,0.303141,0.265538,0.927503,0,0
0.814375,2.85387,0.303141,0.265538,0.927503,0,0
0.815625,2.85384,0.303141,0.265541,0.927503,0,0
0.816875,2.85384,0.303141,0.265541,0.927503,0,0
0.818125,2.85381,0.303141,0.265543,0.927503,0,0
0.819375,2.85381,0.303141,0.265543,0.927503,0,0
0.820625,2.85379,0.303141,0.265546,0.927503,0,0
0.821875,2.85379,0.303141,0.265546,0.927503,0,0
0.823125,2.85376,0.303141,0.265548,0.927503,0,0
0.824375,2.85376,0.303141,0.265548,0.927503,0,0
0.825625,2.85374,0.303141,0.26555,0.927504,0,0
0.826875,2.85374,0.303141,0.26555,0.927504,0,0
0.828125,2.85372,0.303141,0.265551,0.927504,0,0
0.829375,2.85372,0.303141,0.265551,0.927504,0,0
0.830625,2.85371,0.303141,0.265553,0.927504,0,0
0.831875,2.85371,0.303141,0.265553,0.927504,0,0
0.833125,2.8537,0.303141,0.265554,0.927504,0,0
0.834375,2.8537,0.303141,0.265554,0.927504,0,0
0.835625,2.85368,0.303142,0.265555,0.927504,0,0
0.836875,2.85368,0.303142,0.265555,0.927504,0,0
0.838125,2.85367,0.303142,0.265556,0.927504,0,0
0.839375,2.85367,0.303142,0.265556,0.927504,0,0
0.840625,2.85367,0.303142,0.265557,0.927504,0,0
0.841875,2.85367,0.303142,0.265557,0.927504,0,0
0.843125,2.85366,0.303142,0.265558,0.927504,0,0
0.844375,2.85366,0.303142,0.265558,0.927504,0,0
0.845625,2.85365,0.303142,0.265558,0.927505,0,0
0.846875,2.85365,0.303142,0.265558,0.927505,0,0
0.848125,2.85365,0.303141,0.265559,0.927505,0,0
0.849375,2.85365,0.303141,0.265559,0.927505,0,0
0.850625,2.85364,0.303141,0.265559,0.927505,0,0
0.851875,2.85364,0.303141,0.265559,0.927505,0,0
0.853125,2.85364,0.303141,0.265559,0.927505,0,0
0.854375,2.85364,0.303141,0.265559,0.927505,0,0
0.855625,2.85364,0.303141,0.26556,0.927504,0,0
0.856875,2.85364,0.303141,0.26556,0.927504,0,0
0.858125,2.85363,0.303141,0.26556,0.927504,0,0
0.859375,2.85363,0.303141,0.26556,0.927504,0,0
0.860625,2.85363,0.303141,0.26556,0.927504,0,0
0.861875,2.85363,0.303141,0.26556,0.927504,0,0
0.863125,2.85363,0.303141,0.26556,0.927504,0,0
0.864375,2.85363,0.303141,0.26556,0.927504,0,0
0.865625,2.85363,0.303141,0.26556,0.927504,0,0
0.866875,2.85363,0.303141,0.26556,0.927504,0,0
0.868125,2.85363,0.303141,0.26556,0.927504,0,0
0.869375,2.85363,0.303141,0.26556,0.927504,0,0
0.870625,2.85363,0.303141,0.26556,0.927503,0,0
0.871875,2.85363,0.303141,0.26556,0.927503,0,0
0.873125,2.85362,0.303141,0.26556,0.927503,0,0
0.874375,2.85362,0.303141,0.26556,0.927503,0,0
0.875625,2.85362,0.303141,0.26556,0.927502,0,0
0.876875,2.85362,0.303141,0.26556,0.927502,0,0
0.878125,2.85362,0.30314,0.26556,0.927501,0,0
0.879375,2.85362,0.30314,0.26556,0.927501,0,0
0.880625,2.85362,0.30314,0.26556,0.9275,0,0
0.881875,2.85362,0.30314,0.26556,0.9275,0,0
0.883125,2.85362,0.303139,0.265559,0.927498,0,0
0.884375,2.85362,0.303139,0.265559,0.927498,0,0
0.885625,2.85361,0.303138,0.265558,0.927494,0,0
0.886875,2.85361,0.303138,0.265558,0.927494,0,0
0.888125,2.85361,0.303136,0.265557,0.927489,0,0
0.889375,2.85361,0.303136,0.265557,0.927489,0,0
0.890625,2.8536,0.303133,0.265555,0.92748,0,0
0.891875,2.8536,0.303133,0.265555,0.92748,0,0
0.893125,2.85359,0.303128,0.265552,0.927466,0,0
0.894375,2.85359,0.303128,0.265552,0.927466,0,0
0.895625,2.85357,0.30312,0.265547,0.927443,0,0
0.896875,2.85357,0.30312,0.265547,0.927443,0,0
0.898125,2.85354,0.303107,0.265539,0.927406,0,0
0.899375,2.85354,0.303107,0.265539,0.927406,0,0
0.900625,2.85349,0.303086,0.265525,0.927345,0,0
0.901875,2.85349,0.303086,0.265525,0.927345,0,0
0.903125,2.8534,0.303052,0.265503,0.927246,0,0
0.904375,2.8534,0.303052,0.265503,0.927246,0,0
0.905625,2.85326,0.302996,0.265467,0.927085,0,0
0.906875,2.85326,0.302996,0.265467,0.927085,0,0
0.908125,2.85303,0.302905,0.265408,0.92682,0,0
0.909375,2.85303,0.302905,0.265408,0.92682,0,0
0.910625,2.85266,0.302755,0.265311,0.926385,0,0
0.911875,2.85266,0.302755,0.265311,0.926385,0,0
0.913125,2.85205,0.302508,0.265153,0.925673,0,0
0.914375,2.85205,0.302508,0.265153,0.925673,0,0
0.915625,2.85104,0.302105,0.264893,0.924502,0,0
0.916875,2.85104,0.302105,0.264893,0.924502,0,0
0.918125,2.84938,0.301442,0.264466,0.922578,0,0
0.919375,2.84938,0.301442,0.264466,0.922578,0,0
0.920625,2.84664,0.300355,0.263765,0.91941,0,0
0.921875,2.84664,0.300355,0.263765,0.91941,0,0
0.923125,2.84211,0.29857,0.262616,0.914186,0,0
0.924375,2.84211,0.29857,0.262616,0.914186,0,0
0.925625,2.83457,0.295638,0.260729,0.905539,0,0
0.926875,2.83457,0.295638,0.260729,0.905539,0,0
0.928125,2.82192,0.290822,0.257631,0.891148,0,0
0.929375,2.82192,0.290822,0.257631,0.891148,0,0
0.930625,2.80038,0.282902,0.252543,0.866972,0,0
0.931875,2.80038,0.282902,0.252543,0.866972,0,0
0.933125,2.76285,0.26986,0.244173,0.825694,0,0
0.934375,2.76285,0.26986,0.244173,0.825694,0,0
0.935625,2.69493,0.248321,0.230346,0.753121,0,0
0.936875,2.69493,0.248321,0.230346,0.753121,0,0
0.938125,2.57121,0.213857,0.207923,0.623685,0,0
0.939375,2.57121,0.213857,0.207923,0.623685,0,0
0.940625,2.38011,0.168705,0.177193,0.422828,0,0
0.941875,2.38011,0.168705,0.177193,0.422828,0,0
0.943125,2.18253,0.130074,0.148986,0.210217,0,0
0.944375,2.18253,0.130074,0.148986,0.210217,0,0
0.945625,2.06393,0.110068,0.133316,0.0768685,0,0
0.946875,2.06393,0.110068,0.133316,0.0768685,0,0
0.948125,2.01895,0.10295,0.127473,0.0234974,0,0
0.949375,2.01895,0.10295,0.127473,0.0234974,0,0
0.950625,2.00532,0.100828,0.125693,0.006701,0,0
0.951875,2.00532,0.100828,0.125693,0.006701,0,0
0.953125,2.00148,0.10023,0.125188,0.00186924,0,0
0.954375,2.00148,0.10023,0.125188,0.00186924,0,0
0.955625,2.00041,0.100064,0.125047,0.000518051,0,0
0.956875,2.00041,0.100064,0.125047,0.000518051,0,0
0.958125,2.00011,0.100018,0.125008,0.000143312,0,0
0.959375,2.00011,0.100018,0.125008,0.000143312,0,0
0.960625,2.00003,0.100005,0.124997,3.9625e-05,0,0
0.961875,2.00003,0.100005,0.124997,3.9625e-05,0,0
0.963125,2.00001,0.100001,0.124994,1.09545e-05,0,0
0.964375,2.00001,0.100001,0.124994,1.09545e-05,0,0
0.965625,2,0.1,0.124993,3.02833e-06,0,0
0.966875,2,0.1,0.124993,3.02833e-06,0,0
0.968125,2,0.1,0.124993,8.37157e-07,0,0
0.969375,2,0.1,0.124993,8.37157e-07,0,0
0.970625,2,0.1,0.124993,2.31425e-07,0,0
0.971875,2,0.1,0.124993,2.31425e-07,0,0
0.973125,2,0.1,0.124993,6.39754e-08,0,0
0.974375,2,0.1,0.124993,6.39754e-08,0,0
0.975625,2,0.1,0.124993,1.76855e-08,0,0
0.976875,2,0.1,0.124993,1.76855e-08,0,0
0.978125,2,0.1,0.124993,4.889e-09,0,0
0.979375,2,0.1,0.124993,4.889e-09,0,0
0.980625,2,0.1,0.124993,1.35153e-09,0,0
0.981875,2,0.1,0.124993,1.35153e-09,0,0
0.983125,2,0.1,0.124993,3.73619e-10,0,0
0.984375,2,0.1,0.124993,3.73619e-10,0,0
0.985625,2,0.1,0.124993,1.03285e-10,0,0
0.986875,2,0.1,0.124993,1.03285e-10,0,0
0.988125,2,0.1,0.124993,2.85526e-11,0,0
0.989375,2,0.1,0.124993,2.85526e-11,0,0
0.990625,2,0.1,0.124993,7.89307e-12,0,0
0.991875,2,0.1,0.124993,7.89307e-12,0,0
0.993125,2,0.1,0.124993,2.17944e-12,0,0
0.994375,2,0.1,0.124993,2.17944e-12,0,0
0.995625,2,0.1,0.124993,5.91195e-13,0,0
0.996875,2,0.1,0.124993,5.91195e-13,0,0
0.998125,2,0.1,0.124993,1.21828e-13,0,0
0.999375,2,0.1,0.124993,1.21828e-13,0,0
